protein	pc.1	pc.2	pc.3	pc.4	pc.5	pc.6	pc.7	pc.8	pc.9	pc.10	pc.11	pc.12	pc.13	pc.14	pc.15	pc.16	pc.17	pc.18	pc.19	pc.20	
NP_002101.2	-17.071607620503777	-2.6540097286899837	-1.2640484514709367	0.7122189917752593	0.14928982438983482	0.14933301391052592	-0.15201798559591523	-0.15916601510170836	-0.4287092667788028	-1.3738695279976667	-0.43330971155940806	-0.6075051869990657	0.06955185156680029	-0.8619568392053565	0.440310233872843	0.028570224315306487	-0.6905498115903019	0.02440639648574882	0.701173147348128	-0.4372384893764369	
NP_689909.2	25.634160329965695	-0.11475477416660032	-1.2934474550924542	3.9551050957313194	2.7191877997623966	-3.6259544604391243	0.0011435604850884504	2.7571794252711483	-0.5327198395906035	-0.5359019273186064	0.2969099868321305	0.9929818128291763	-0.359844941233703	-1.4996622529481811	-1.2802934202128606	0.6031451583832996	1.714759649871693	-0.19327804161495563	-0.5771161200701039	-0.07417630093406405	
NP_073577.3	42.395744375530164	-3.599066677476623	-3.6987486553970426	2.8604994403217114	3.3643735474366383	2.7596067227131265	-3.196827682821035	-1.6491642560858752	-1.9901998300932673	-1.1831141135093028	0.37379206339547655	0.3813598155060975	0.6654625642242726	-2.2435357884323444	1.6284064672669043	-1.2145582254151917	0.9860546849527857	-0.4527624186979056	-0.4975419256431234	0.7421138810619405	
NP_005725.3	39.78033333597476	7.528109594730779	-4.731340903849045	-1.6545661514599765	-1.575879767432625	0.08236140219328429	-6.528627760277863	-3.6157852570654914	-1.0116042212588938	-2.890383659613315	-2.9871313175067007	0.359939459158601	-0.28886118600447375	0.1648591333565182	-1.3568105167217221	-0.5904424532229015	0.3454306412264692	1.034568435006676	-0.46526210752074265	0.22482367892646019	
NP_653286.2	-9.24154643656016	-1.6450811585343494	2.3096899045057713	0.3747187748107728	0.6656458902862328	-0.14268979017934882	-1.117655277354784	-0.14964950069240454	-0.5445357925308725	-1.323963325625132	0.46883351271175777	-0.8621208256619483	1.45644183212456	0.2843277246128344	1.7758116233381676	0.44506478311753106	-0.9248304180552703	-0.5882038713040841	-0.0152320837946528	0.027133228532959144	
NP_001036065.1	12.379854671366793	-2.925514814658469	-3.662335378253545	-6.073108785153548	-0.7092870825164419	-4.6602813045747205	1.3665211790833844	0.6790462625399711	1.4610484730769067	-0.8483931942151948	1.179133445981581	-1.3879075840089514	0.18426763081059438	-0.0812936607549681	-2.0221051193423345	0.029976962401389435	-0.12775296803367006	-0.02070613338394686	-0.3430663979507245	0.08815989815481302	
NP_055401.1	-4.792518532309455	4.418923904495144	5.773340232697032	2.06299955713836	-1.0700767265365574	-6.912717797470307	0.687194500354673	0.11622603345292225	-1.1617137949263194	0.09881065938055965	-0.47731573512869896	-0.9862164058294343	-0.38549426844562124	-0.2640889667333026	-0.2114026063017678	-0.7687029228709518	-0.3073444539964213	0.5530916565593808	0.42513599273278674	-0.054365973613730766	
NP_055735.1	-5.865641910442096	-3.7357626273894073	-0.05771211277381747	-2.586633343182175	-0.4518189684049349	-2.2784530447136127	1.7052986547797226	2.003462018875587	-1.2406149135353084	-1.0144251448746742	1.2077790060206939	0.314834070969764	0.2715747969257904	1.48768543996868	-0.11017458867844894	1.471213212413588	-0.3137716473576924	-0.30302127877726076	0.0036319757810373185	-0.03481589800752683	
NP_000866.1	39.83183969200454	0.6874160056633161	-6.10302743229954	5.09735189970815	-4.648009045259547	4.2095618471581515	7.755802819711166	1.0146470722619076	1.5346291172631294	-0.9238740310250857	1.4690412802549628	2.232701956830174	2.4895513069150152	-0.6498070089490667	-0.0788137914975251	0.6036932463459814	-1.406811543574065	-0.08340852982144195	-0.8988847033092743	0.5238643204703234	
NP_001269.3	-15.314364468622422	11.37144566383064	0.42467818983152733	-2.0644819055206853	0.1769987921169289	4.325095969150285	-5.677817034032641	2.493943902309612	-0.7099829352639331	-0.7419503415148422	2.1834806427762237	-1.68181308688717	2.516268746970651	0.14257856006982425	0.3327637848891777	-1.2355831508938533	1.1285829210384857	1.9582092907676747	-0.17529770406375303	-0.44882728554398765	
NP_001547.1	-3.932972309319106	4.291584804622998	0.4880588344889626	-1.0237477743982046	1.790906358999404	0.57517580760771	0.9502902922276282	-0.37565662715271736	0.8990324912642486	0.9283672857033789	-1.4700991782545243	0.9125586302616973	1.8115842594228504	-1.1021008884349306	0.17090483682243238	-1.393702074277094	-0.7112770657024824	-0.8677138994744463	-0.4766858729924961	-0.5490476889695457	
NP_054721.1	-1.9714066911150214	-1.8550193782963273	-1.378810853039353	-1.296172582102177	-0.7666506467381344	-2.4152980458162108	-2.145781685023382	0.3617231383299981	1.7275728856669894	0.4505230099507493	2.371318816685894	0.10987531772592575	-0.7973723222106074	-0.9757620122242481	-0.8471188576131401	-0.09910199608751939	0.08335672477085705	-0.8212237513115235	-0.38835983286480763	-0.16369440508129116	
NP_000199.2	41.07559699028834	8.200172703875593	-6.503648128160994	-4.18279253337906	-3.6438768833470228	0.7271603854624176	5.657353908338846	-1.3330055409187331	1.6353672165841802	-0.717564160636278	4.335380250416994	2.215200048388207	1.3268097417470206	0.2019990721076917	2.300258558574868	0.7313395162498604	-1.2788944971936682	1.2755309635451286	-0.3681115502313599	0.3838239439147622	
NP_055030.1	38.37346810842045	2.4142271437631746	4.964056183739479	5.131721871650451	2.3844036281714645	-1.9736893069565349	2.1834824226759637	0.4932744518172484	0.3502475138756867	-0.3464173923248882	3.493819005228936	0.3278047298557216	2.4438202503091864	0.4167061219290319	4.634518870826627	1.2207563628053069	-0.22424624766754891	0.4654214240788183	-0.33809145228008225	0.33092143662817586	
NP_001560.2	-2.500399526906996	-0.4585360084000457	2.621725366731469	-0.4032534323741836	-1.2614765472090161	-2.0081578242976583	-1.2749161979541328	-1.2760408175860147	-1.188969835064325	0.7208468483906809	-0.2332767754288001	0.39708891473394975	0.725195366022682	0.3679652256411918	0.3848827918308992	0.1957547739144947	0.5192075684566037	1.355214288891269	0.43253629063895743	-0.790380076506267	
NP_009130.1	-13.00600907285345	0.27976490010088645	-0.7131811073535247	-3.041050541402889	-1.728485998319391	-2.4020612894293705	-0.11567430740004031	0.042875763894779484	1.6653660268467472	-1.4398096424367328	2.277051828822786	-0.18225572625990008	-0.9213263796357715	1.0217758292652666	-0.4104969086077267	0.20618410594165093	-0.5651515978563478	0.81302606198609	-0.14016752725837803	0.6941551233046981	
NP_057207.2	-24.686998908464332	0.006840581627654047	1.2085298523811385	0.0766629999130876	4.368137271418314	-1.6391713757854367	-1.1060622906355628	-1.612423060107799	1.5197591543096178	-1.0446824311019445	1.6598492396184048	-1.9156991263822267	0.27603237804303127	2.1021583045301617	-0.09860447569890263	-0.4560236594338511	-0.30349848999226897	0.39185492381275877	-0.010301440227109172	-0.029315230554495336	
NP_005537.3	-13.437582749943212	-4.349607652449966	-2.257892325981201	2.137153429896187	0.12939619609136505	2.004909963354028	-2.545582125846095	-0.07782007034605289	3.557698654962283	-0.3744753491104173	2.678478269669845	0.7363069994018057	0.5343806495256348	0.18969751312347893	-0.291833377627907	0.5158136296240035	2.1193893779571864	-0.6151455313414174	-0.12311485789889137	-0.7516605348682874	
NP_002218.2	22.90644978655093	7.360818118180526	-3.295349766003924	2.6251696737205528	2.5081984625208866	-0.739359584630986	-5.1317002015318955	-0.023086305420657444	2.0897260365191044	0.7041962710536706	0.2307300808692623	-0.9786953155287506	1.180083303271615	0.7553805969816766	-0.4987957548288216	1.2109411447110607	0.8620340226268217	-0.4933965658877144	-0.38361279519560887	-0.1376578067680932	
NP_002218.1	20.714809588166787	7.004578862960748	-3.5338377697573726	3.9809746243743818	-0.3159806396324463	-1.0381285409649916	-3.406256816812968	0.2374551888747298	2.123469990294272	0.625410055395663	0.15792360092219587	-1.0758957254245365	1.1515898100589894	0.6940086360284058	-0.581268419206082	1.150361941725345	0.8962807520147418	-0.44721375064106705	-0.44633213315618914	-0.14736720372124143	
NP_004963.1	22.12309547327475	8.003004434585515	-3.6562171034694773	2.2204521653778855	-7.484612744577305	1.9591126372479002	3.6354576494884663	-2.2690339153735533	-2.2536518803226486	0.567656413684535	-0.08597047328183006	-1.2692469322664983	-1.065980539771919	-1.879534494352166	0.33891978024869013	0.7849785859185507	0.6980639004387702	-1.2147883682328582	-0.7374117813692201	-0.6085741646781773	
NP_000206.2	23.438304436827384	2.3670898459572958	-0.9340089240876628	7.377511539435441	-3.5395926286816373	-2.444049391040071	0.0451638457037753	-0.6150020270506689	3.6524840780092642	-0.3935092330047122	1.791372799105692	0.026455341512869296	-0.8298607731378387	-1.4819451015432261	-1.5672919314665394	-1.0667328832064755	-1.5700521209975746	-0.8202335899361709	-0.9169971072934563	-1.1375944100865996	
NP_002741.1	-39.764881400481784	5.1342716172048455	-1.0121375431817121	2.4959405860079538	-0.41370600801807406	3.5862055053393735	-2.051849225966969	0.7997110129979281	-0.7198974092096918	0.6357792877960287	-2.0514789925536627	0.34490239186244803	-0.14958948682875312	-0.2840581847748829	-0.264513969951934	-0.19775115216208927	0.6771031518514486	0.4631026775124304	-0.16029252405759126	-0.01887402562041925	
NP_620707.1	-39.93782948821708	4.987423677222153	-2.9450673312315976	0.1267426807696175	-0.28107047172923894	3.2761754783771746	-1.4946054239420503	0.19224923926274962	0.13796558737694062	0.7645990442328439	-0.666597164602186	0.9701189053223472	-0.2637828707543637	0.4800623489163709	-0.10563690646743021	-0.259042568197208	0.804566389727207	0.18693235125894622	-0.04833795074903563	-0.10176055096410909	
NP_002744.1	-27.969985668249294	-3.4922855563236315	1.0258284276708405	2.409333773649492	-0.22437824972392406	1.0130390673909218	2.7278643567224803	0.9589457118831692	1.1085949646528803	-1.1858539600625815	-0.1172787917952177	0.6646838127220707	0.8037662165648108	-0.06726302532155767	0.17756888147848027	-0.21897062429845096	-0.5037961246914484	0.7404421373345211	-0.21937339319350607	-0.5552871156354683	
NP_000213.1	4.8317347338524765	3.3288565579895186	3.2675351530752703	12.260634513331386	1.1627987381265308	3.334115684175684	0.45884180860446283	1.5137812750268984	-0.2107122402282742	2.102245541871844	0.017418005996474747	0.2413754317398162	0.8147859954427983	0.3218190609539197	-0.2556112603663397	-0.9705266259853056	0.40705713085174866	1.2262853645921439	0.35538434529508406	0.5441533349240617	
NP_004681.1	52.46027109879472	-19.266026254005702	0.24477042883167177	-0.8149068841827429	-2.4640333098032805	3.0884168414409894	1.1539691949363076	1.8308471352650735	-0.9773396568623969	-0.6123630856586298	0.3675677936035809	2.354677805846384	0.5086161232436764	1.0236640129372043	2.1926618095187966	0.7070279647391451	-0.04145325864958519	2.5104813529453143	0.04711034969184586	-0.34479358470018395	
NP_055387.1	35.794539760687215	-6.656632974837992	2.329431864621615	0.20822729375805735	-6.139266679210461	1.5106406642631796	3.378286102948909	-1.9306737006906716	1.107251923405257	-0.23757310499572992	0.19157758284824064	-0.5947217459427846	-0.46594822768879846	2.0372930991180658	1.207481042668834	0.12170000633550104	1.025344385183337	1.1060771766302764	-0.3802780703867222	0.43881661762064433	
NP_005347.3	-24.544907457753833	0.22681768177805348	2.493124762766346	0.9821809023836816	1.733488177515038	0.5140018366508315	4.005785738959462	-1.2248092848552463	0.42520055274805924	3.2448459033825987	-0.32944231939966456	-0.7061759205270176	-0.6830816292691073	0.13197131662750933	-0.7644661469283401	-0.33965457491821904	-0.5435468154200597	0.5998810794718056	0.5667467493674987	-0.812361038153659	
NP_002305.1	-9.030076955315314	-1.3448968851056204	2.661910917104224	3.6111478282347313	1.9719982804057983	-0.05623098218546565	-0.5146887460203426	-1.2733553538906488	-1.5552993028932989	0.2509997128217144	0.4325768911245243	-1.3357999479103564	0.5184284974232662	1.2310356975819663	-1.5381378916676967	0.6177854443306674	0.9635790335801347	0.24570180458654914	-0.26399764896393424	-0.010922720835519263	
NP_005560.1	-14.718825372996061	0.6786664177697571	-1.3885199852510093	1.8529053424337039	-1.3024666563617464	-2.7406696152889367	0.5004053773901925	2.1271558771942702	1.0864085665010768	-0.5193763905354044	2.4003198377116566	-0.8524477333342461	-1.6333101757463995	0.8746123779955908	-1.0916741992523333	0.29994296888644056	0.0716931113896224	-0.7981045738631289	-0.1748116042823215	-0.33604271239974204	
NP_000446.1	-25.16070536537431	-4.139611055899969	-2.246039136017175	-0.788795835403803	-1.625041584300451	-4.364555128092307	-0.39614534006276053	2.347396440235592	-0.38029675826587134	0.08137371828924268	1.0380336323258232	-0.16900095665281747	0.7392658416304695	2.146544270951745	-0.8849777219703565	-0.6995546875925654	-0.24549290481174546	0.7083264026577442	-0.1319255743433155	-0.06361403223550423	
NP_005981.3	30.695436054716055	-2.352220304229646	1.7966911512086003	-5.661292596530588	-0.6019511196036612	-0.9195305686087032	-4.176536536332097	-1.506377201293888	-0.44386972855789814	1.4948657095634286	-2.1695318429256	0.8959063387518343	-1.0751915821849327	-0.7410493157670655	0.6575159019025469	-0.8592478867230952	0.008528645690471511	-0.3396402432896049	-0.2710319080471032	-0.0029690161696125147	
NP_940980.3	119.431668558044	30.085364207174486	0.15780844585399262	-5.446363075118459	-2.7433065896557047	-6.206317083633434	-3.6811329468566845	4.6120968973354355	1.2078584565107924	8.489684676461271	2.3620945861222	0.39272102232144	-2.3777300687737295	0.6285891802908311	-1.3560844838689348	-0.4292901213460386	-1.263580646396768	1.0828388928645727	0.4390278415475315	1.7314233954033436	
NP_996844.1	16.88759868682025	-8.296291063802041	-0.5714451098812044	-4.516241952470092	1.3809325490580224	-1.662137105666307	-2.4106722343434233	2.5385734981550288	-1.607478431951489	0.5248893814346047	-1.0298458939635557	0.47725142348086286	0.15161838688301996	1.2206139727517307	0.133041281250798	0.8759994869523241	2.5026718064484053	-0.9010810119243743	-0.03713727723746925	-0.10122961619968252	
NP_002341.1	-18.909983340520775	-1.6676997671772318	1.669353662757586	-0.3366715556568392	-1.6917442856416482	-1.085094237397509	-0.6541301577894424	-0.35192914879830667	0.7285697820513617	-0.23850637507436342	1.3040345185525442	1.450347689183828	0.36987339125775426	-2.0462955101051903	1.1593637980457423	0.43419600687734194	-0.9589578410814084	-0.46738534247052144	-0.1342285937646423	-0.03974000016706949	
NP_004712.1	21.32731448128524	0.002502176757528702	6.0898066039476815	3.3491063787562383	1.4577428333854925	2.483515941625524	0.6215346940039198	-3.081563629781385	-1.7722349550076553	-0.6023912355514508	-0.9616666808175339	0.6054963924455383	0.36913117098522824	-2.3448708233745954	1.3198409149226134	-1.6286375484597226	0.5424952410913818	0.990873748337397	0.40674647679439574	0.6553859104174344	
NP_005897.1	-6.959811369246653	-3.5556890773201006	-0.8934460635935262	-3.4913804554136507	-1.5373879048562333	-1.3409516564623654	1.9855846747927468	-0.2671893203244394	0.25596341715099946	-1.161202802431018	1.356803541121835	1.2902878528442505	0.5501200997510758	1.6320889500906193	-0.8566713748579433	1.380014222219644	-0.4523910736139064	-0.11706341872361442	0.02502355171546812	0.01979179220073884	
NP_005912.1	67.034042020804	-0.6043443059744543	0.5128514416559344	3.2669797706830987	3.7524451112754553	-7.61018509165065	-2.505516876660981	2.940868721220456	1.0140108977918907	0.8155768307853576	-0.8568054612165404	0.1563138254848413	0.3309144686948444	-0.8267034172146506	-0.8966267311908538	-0.18075750356166398	0.2178866623964256	-1.1483036742686756	0.21363504594952726	0.08127459869960041	
NP_001001671.2	6.617386354943021	-1.5562908528499888	5.349508548852774	-2.8828349831734568	-2.048683308110061	3.2421253914334054	-1.1405211187454136	1.488569272207348	-1.1017218729822342	0.37706297264853533	1.6652969076518596	0.5756889125913467	0.49793115762416706	-1.425825815269016	0.6386574815727257	0.12424195424498508	0.2961169753747686	-1.3691285455361992	-0.08053358595043217	-0.22378653303834672	
NP_006600.3	-9.077371892531568	2.611226730365405	1.7442437211411403	-6.475722807020853	-0.996686828433606	2.7757938176798644	3.2688044063752333	-2.2076930373812633	-1.0740704060308341	0.0838654291416228	-0.9485964005185749	-1.080587167912581	0.32735238214374773	0.5059328208650763	0.20981273511378365	0.6868938877784029	0.3543262069153384	-0.3933450612545833	-0.05536243916598417	-0.008864133843273662	
NP_002392.2	0.035624452500508524	-7.888718776760846	3.7472432767738066	-2.7687044712474393	0.4358507719571374	-0.2655480216196027	2.4191049044966926	-0.24819110357965152	-1.3588290045627154	0.6974605139795403	1.0316710699100446	-0.006274618141559478	-0.404267406015249	0.6967191088446459	-0.07314943576366287	0.8351050276454475	0.5426897252491545	0.5040924676752563	-0.0652287092059542	-0.1813073385943563	
NP_005913.2	69.94634915972581	-1.4134917730488	-1.4709783104403285	7.291603465839171	0.5358694989200344	4.4613418648305405	-6.591273739729848	-4.320506247201246	1.739347853276443	-0.09359579063905106	3.5305386028377908	0.43652975168901414	-1.2256050816018502	-0.275293113834444	0.35788004044290117	-0.17627248376241744	-0.11400780596589002	0.1403213198541701	0.5180598375237815	0.5677404849562361	
NP_004570.2	0.4524153172987698	11.069528374835942	1.9509791710107967	-4.685020623967883	-2.218069017305637	-1.0939699399608336	-2.0373676525763886	-2.721563464697902	0.4578319705046837	-2.112887516796667	0.7217316917885549	-0.5126434079273149	0.5632022667568057	1.326140289802566	-0.2943939932748161	-1.1934058759950539	-0.14033195696558584	0.12200247187490618	-0.2070143545913282	-0.07403435275497312	
NP_003609.2	11.753654597814114	0.7262042671984235	-1.4981132215166117	-1.0188484654832235	-4.862892227519323	-0.9847406488610351	0.5842257710583573	-0.5055017023382147	-0.2612913839435259	-0.06848663318528239	-0.04148123389647051	2.20095030827949	-0.6289089612238529	0.7735335379948852	-2.0136940295132693	-0.4554988203860569	0.4526393230003434	0.5661263768733354	0.6245998911530682	-0.08254079059118341	
NP_663719.1	65.29807758587103	-13.409556867021339	-0.07871873654526478	0.13587760649877564	-3.599966861133774	-2.569512783136057	-5.052971476060286	-1.5577032080773778	0.9088830472543769	1.1532101860481574	-0.383483082302996	-2.920054224929933	-0.0576458604523575	-0.7307947889587985	0.33268712162736663	1.1537537888176184	0.4641106311373336	-0.28294368479559145	-0.4929698028765306	0.7838501468363542	
NP_006566.2	7.373964318830883	0.6402215160063054	-2.920340881172793	-2.7518946679029295	-1.5578400290875047	1.6293652903212428	-1.75092816465299	0.10009303124817343	0.263051881468712	-1.5255646116747756	0.8311481024503117	-1.5304935559427093	-0.44193985491633897	0.2924993984912228	-1.7128527465312824	-0.7336022671888129	-0.27651490760345027	1.9147358936761798	1.6935570646904037	-0.2268454987749824	
NP_116584.2	-30.02983247929744	-2.8235179105403962	-3.433121572076677	-0.7201731076346903	-0.6038523415044206	0.6529558787579953	-1.9325211005083058	0.5074830970049587	-0.6146426765511198	-0.19815587991235312	2.8848656126385332	0.8903913102859949	0.16298749633958087	-1.9476299078217802	0.36678233422865913	-1.0964575761602684	0.1676414131235777	0.037975767712054825	-0.1415422785132866	-0.1947484367998271	
NP_003659.2	-24.179578802727114	1.355598347086677	0.5303899901636431	0.12574797715239866	-0.038034791118796714	-2.780054084188332	-2.1271058129256666	-0.26208387744261347	0.9263836076398223	-0.8389574775484323	-0.4491204766105382	0.49068778172150007	0.7911162876882538	-1.0754444744118876	0.3427492883996735	-0.20157065204547306	-0.8210450070851363	-0.12811525698569495	-0.2151723511902966	0.11923327498213757	
NP_061120.3	15.162990481987126	-7.635859427762208	-2.520189943140972	-0.4030724516326442	0.9439744623083652	-3.821492619418461	-1.7287089105338558	-1.254388680952953	-1.0946262601341352	-1.7617092343335836	0.4094561028932055	-0.14497077136444367	-0.12090240157965255	0.13400436184007225	0.46137621035075893	-0.3925194605947763	1.084857282109491	0.5379071583980147	-0.25087701755032366	-0.03450980908362745	
NP_059672.2	-0.27028994642263665	-3.386936399267208	-5.138152489031711	1.1817062041298096	-0.8469005881900814	1.3738538949957664	0.9886912744759736	0.9565690665591423	2.170972362066156	0.6443551512187784	-0.5193511584692843	-0.1275952482856903	-1.547618285111219	-0.22640748266233815	-0.6147344090092041	-0.544259570797738	-0.36367212872333593	0.8042379761337275	-0.259222631722681	-0.02209855914094475	
NP_002367.4	4.901868084143119	-6.493746200515623	-0.35464077521275356	-0.6595325479094903	0.9335885909342914	1.9007341235375852	1.1460037776651297	0.4855568177766496	2.2036655451674942	-0.7571767810140713	0.3883817460658065	-0.08690211281519816	-1.2107358154501315	0.3327101387742217	-0.050144911245867	-0.07240829470088127	0.8929670924475535	0.3750719626063923	-0.04522140088850914	-0.13703380343348914	
NP_113605.2	9.069229794968184	-12.576994655550466	1.211434683461658	0.01415829881454524	1.641797311144009	3.065965041097229	-3.452169125916783	0.8651743555710036	-0.21417650316526513	0.7762434213799483	-0.3627992882974327	1.5281130933326246	-1.6026604985368884	-0.36130688307143444	0.07258833441790011	0.39700738536423474	-0.5540753407116582	-0.023300271036940948	0.05076343452432472	-0.010139770278687737	
NP_055790.1	89.64701418061526	-10.794513866043419	-3.53264945839112	-2.179126832838374	-1.070864011253161	-2.3884001527855667	-3.8290858538338863	0.2744783380778253	-2.9653624737283746	-1.213989494807378	-1.3682515566827074	-0.32064061703897406	-1.1076047619702831	-0.7041726129187459	-0.5469638856504595	-0.4704812671340774	0.6721848402230147	0.7861610514343332	-0.5618393668655011	0.0218540659905385	
NP_002746.1	-31.947692307151137	3.620729361859511	3.358497815854846	-1.7866511617819225	4.575172848095474	-2.0554443168592393	-1.3259809222769015	0.17578427936617488	-1.0099655479350178	0.17278824339327786	-0.18450277997296458	-0.16403102065349814	0.8043153327690817	0.2502428234439859	1.4884019353333557	-0.15423940587608287	0.012995347772488007	1.3133525718151826	-0.10238642314108001	-0.16068730841474602	
NP_109587.1	-26.43222018907352	-4.591497043708482	0.8740242677944756	-1.4211863575492412	-0.7842821900431921	-0.682072448641181	0.7481692460931669	2.5837687826298046	1.530729491101503	0.6943105925290874	-1.1614278078153202	0.9826321039813425	0.45679483894968065	0.11348382248887956	-1.4535987220410653	0.8394595347090078	-0.3166627582839914	0.2404928045744413	-0.08650532894758764	0.09487552254380954	
NP_002747.2	-40.21047347522922	1.3650215833112973	-0.4095930122169083	-1.305715647432916	3.307231451395465	-0.14369103168101693	-1.0056247947201413	1.0720377925185123	0.2625991360732929	-0.20236712198675763	-0.4398899840405075	0.8659264086930526	0.9916290499291728	-0.1728773270523251	1.6095395754445705	2.080684521556218	-0.6040458744610472	-0.2359528914684907	0.11943275451577233	0.05490430593581537	
NP_003001.1	-31.596496643702636	-1.864644877726218	3.5508769396318915	3.77524387649614	-2.9200755650166843	0.14076138720687345	0.23896804751676878	3.0128478410290866	-0.006758844695783283	-1.0862495181629441	-1.0563955202721416	0.3433502907125062	0.17750786639041644	-0.273430626029903	-0.9082198275097421	0.20507287788138087	1.8168490376464548	1.5393828930933544	0.7720520127087732	-0.17225867971496478	
NP_660143.1	-21.090966547685383	-4.9257232550483865	0.18884161632517713	1.4174894431887683	-0.6123173742668915	-0.7106365045213796	-1.7244944132784772	-0.39872307577498034	-0.04843159093220645	-1.2384043402059064	-0.058217677528850174	-0.58568444158756	0.0746515426129443	-0.5636503713654802	0.4558530828845796	0.1461651786839831	-0.6351612553716214	0.047171472606222176	-0.23217365149247463	0.012736303336452608	
NP_002749.2	-39.699443958701295	2.549371793597014	-0.5435152931303744	-0.040070290005641974	4.664051462027787	-0.8417308872129146	-0.7754094828818815	1.0384463792212195	-0.02610739689187245	-0.42926728815511306	-0.5823396994407846	0.78339898507801	0.7145208153284918	-0.16240914371948306	1.9404246060237451	1.5524369907192022	-1.4303783476506624	-0.12140865784340878	0.0710210543439155	0.09536530699676196	
NP_055606.1	-9.111336790913521	-0.9494701736310205	-0.6290188670550798	-1.7318245065489317	3.740030162530642	3.289130907500994	0.2373928085763603	-0.020853544937107983	-1.1963604820153981	0.014512690457708071	2.813980026918571	0.17390509632185905	0.3320051781929225	-2.118955734878385	0.2984770189638475	-0.6089321704135864	1.0705369074115654	0.6221499030334108	-0.2942811782434	0.5097995190171737	
AAB60430.1	12.927721342034088	5.788110398508035	-3.318750214428397	4.893868517822027	1.1171062861719736	-6.012856079707959	-0.7144673782457838	1.3979409550415334	-1.1278398564505256	-2.50795547371071	3.137183885890237	-0.32814892376554783	-2.4014020372683484	-0.05451545951718145	-0.6048308729360237	-0.08527802660130586	0.08973048726973187	-1.1862601258730483	0.5234205882195978	-0.0859996473528563	
NP_000236.2	39.006723674305334	16.55745228715136	2.611813073164842	0.5704105469786712	3.59709452671268	-4.384155276010037	3.5207241120353268	-4.884304484286976	2.415227007990432	0.247662121355017	0.038045900575986294	-0.22385741768513698	0.15799574937295036	-1.1369217653682249	-0.9936364931269794	2.5335890162516495	1.3404941992224393	0.7487860091293916	0.10800432739452873	0.7533557578568059	
NP_001020108.1	61.60371640575191	-14.845516341723425	0.7600743785795339	-0.25430257473175427	-0.893103444397663	-0.9663714572931107	-0.6294229848879656	1.3679677545409952	3.0710969970499447	2.5429167351793627	0.7635215875369189	-1.0729970255277426	1.4545834070279073	-2.8197378581987262	0.22677045418429545	0.006571468775355372	-0.6877838114483666	-0.8387167912031464	0.35430711341700144	-0.19396605191801194	
NP_660186.1	-28.596337799235542	1.1754198163371752	2.3885950227804758	-1.593114693125068	-0.3174954466689496	-2.192057853033696	-0.2974887962463306	-0.17164587273609655	2.636679410324859	-0.331019112043653	0.954088094460502	-2.1887237327065194	-0.6191129787014644	0.5663067383994024	-1.1474796310425168	-0.13023929697087505	-0.7951984358044175	-0.07199042299767673	-0.12431417107688071	0.04929747987389772	
NP_001129025.1	-27.399659353864315	1.575478811983145	1.2181898601306829	-2.253469632502691	2.822896128350679	-0.7894195455837495	-2.6294141804905684	0.46276414135148586	-1.2151700644892967	0.1317165482895127	-0.2556389964430642	0.0736953530743628	-0.22163162605706116	0.6156501965623117	0.0764217123452435	0.5847766723647027	1.5199270762606145	-0.8462609725820536	-0.01181130031396852	-0.060000098663255536	
NP_060042.2	-30.406732703973248	-1.0015962170878658	-0.6160055030300605	-0.8025225728653532	-2.299553479788371	0.07801794983746933	0.5936037977951757	1.8893105147997604	0.11206768119681773	1.8864023882893608	-0.1585838377832384	1.3744616988301643	-1.2111378969334792	0.45221378390057143	0.5325484155262481	-0.6972713414709503	0.29289072484383977	0.29020359680205093	-0.22205417189629642	-0.30995172951495503	
NP_872299.2	16.47764081799598	-6.931489268441316	2.8703386574283654	-0.22488588709207483	1.8569170303160896	-1.444583137586278	-1.3606394765826257	-1.6664884889670415	-1.079543868306957	1.7822490784633567	-0.8689040093372475	-1.632185863693356	0.7657269990483506	0.12443349906861474	-1.370756646842583	-0.493797871376739	-0.9847274806626133	0.02787261918445855	0.5880425217600306	0.16687382006984586	
NP_149132.2	37.217971006824854	-2.873891444686114	-1.4792642097818958	-0.935453762412989	0.8086503874783059	-3.942170398103407	2.4961705390698383	0.64204904120474	-0.7524076170355155	-1.4506533940783926	1.1380268422628361	1.8860808114290188	-1.3891453882576743	-2.616331681675813	0.47629546713524057	-1.282562928450791	-0.12635713728807435	-0.8140238407898633	0.3799682224868775	-0.6850595945847321	
NP_002437.2	33.19439989646767	-10.39840387741542	-5.487410502053468	-4.799645501213129	-2.9962929737422836	-3.2784804381025854	2.6738213610079073	-0.05983213095919495	-1.7553079311723587	-0.10496178786534405	-1.1918119341329156	0.967373079367025	0.4195001021768399	-0.8392656732392468	0.7643694440122065	-1.3216900893289758	0.30177978729787835	-0.20080753807478635	-0.3894975448082714	0.030238284081893253	
NP_002410.1	22.757723503578877	-10.321101367096496	7.602946197219434	1.5087219306780588	-1.2711744654944779	-2.3419630023014926	-3.3775691839463406	-1.1768719168986261	-1.7545222133170477	-1.1369558241834672	1.3058305605393081	2.105085107739795	-0.23187743292844035	1.5952562572951159	1.0539394688324344	-0.6829286280521547	1.5219247916368759	-0.28689942767410276	-0.17596066203386057	-0.3596617875683383	
